journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
58029050,4acbecf94bc2fe1d7c866ff84b9d89ba69c8f84c7e4d33838aea913c2921a9a4,2025-08-01T04:20:00+0200,2025-08-01,02:20:00,-1.639,48.111,35238,35,Rennes,Rennes Métropole,France,2025-08-01T04:20:00+0200,2025-08-01,03:00:00,-2.080,48.003,35223,35,Plélan-le-Grand,Communauté de communes Brocéliande Communauté,France,1,C,39403,40,OUI
58029046,4acbecf94bc2fe1d7c866ff84b9d89ba69c8f84c7e4d33838aea913c2921a9a4,2025-08-01T04:20:00+0200,2025-08-01,02:20:00,-1.639,48.111,35238,35,Rennes,Rennes Métropole,France,2025-08-01T04:20:00+0200,2025-08-01,03:00:00,-2.080,48.003,35223,35,Plélan-le-Grand,Communauté de communes Brocéliande Communauté,France,1,C,39403,40,OUI
58029056,026c22336fea51e492c4357bb2b68db7e9be71f2f00c5249a9d65dd4b64514f6,2025-08-01T04:50:00+0200,2025-08-01,02:50:00,-1.674,48.111,35238,35,Rennes,Rennes Métropole,France,2025-08-01T04:50:00+0200,2025-08-01,03:10:00,-1.604,48.083,35055,35,Chantepie,Rennes Métropole,France,1,C,7895,15,OUI
58030226,6eab094f257c57c5671ccc1e6325fed474f729b92fbc728168035151c4e581c6,2025-08-01T06:20:00+0200,2025-08-01,04:20:00,-1.659,48.085,35238,35,Rennes,Rennes Métropole,France,2025-08-01T06:20:00+0200,2025-08-01,04:50:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,18381,22,OUI
58030297,6eab094f257c57c5671ccc1e6325fed474f729b92fbc728168035151c4e581c6,2025-08-01T06:30:00+0200,2025-08-01,04:30:00,-1.659,48.085,35238,35,Rennes,Rennes Métropole,France,2025-08-01T06:30:00+0200,2025-08-01,05:00:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,18381,22,OUI
58030340,a0e92d8eeae038f1938ef237e0e4bb44bdae3e0ba9d5a228c2ce44cccdf63a6c,2025-08-01T06:50:00+0200,2025-08-01,04:50:00,-1.655,48.090,35238,35,Rennes,Rennes Métropole,France,2025-08-01T06:50:00+0200,2025-08-01,05:20:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,26638,28,OUI
58030388,a0e92d8eeae038f1938ef237e0e4bb44bdae3e0ba9d5a228c2ce44cccdf63a6c,2025-08-01T07:10:00+0200,2025-08-01,05:10:00,-1.651,48.123,35238,35,Rennes,Rennes Métropole,France,2025-08-01T07:10:00+0200,2025-08-01,05:30:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,18107,20,OUI
58031968,2aeaec13e1dbbf03fcbcf2132de9c3e0a79606421f4109233069b947aa5b2768,2025-08-01T07:10:00+0200,2025-08-01,05:10:00,-1.713,48.118,35238,35,Rennes,Rennes Métropole,France,2025-08-01T07:10:00+0200,2025-08-01,05:40:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,23416,22,OUI
58032090,2aeaec13e1dbbf03fcbcf2132de9c3e0a79606421f4109233069b947aa5b2768,2025-08-01T07:10:00+0200,2025-08-01,05:10:00,-1.697,48.113,35238,35,Rennes,Rennes Métropole,France,2025-08-01T07:10:00+0200,2025-08-01,05:40:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,24905,24,OUI
58032206,0c48fbcf328a835c5391c618654ab87c32946669fd8cf6c079abb9f579865281,2025-08-01T07:20:00+0200,2025-08-01,05:20:00,-1.707,48.042,35066,35,Chartres-de-Bretagne,Rennes Métropole,France,2025-08-01T07:20:00+0200,2025-08-01,06:00:00,-1.198,48.071,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,C,44220,38,OUI
