journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
58676334,4397a71d56368828d62c624ecd272f939167785e85f5321c1f824ff0f08471e2,2025-09-01T06:30:00+0200,2025-09-01,04:30:00,-1.702,48.121,35238,35,Rennes,Rennes Métropole,France,2025-09-01T06:30:00+0200,2025-09-01,04:50:00,-1.500,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,22976,20,OUI
58676381,6b223638e42f5c28519281b1413a14e709e98c9ea518eb9edad80683693ebb63,2025-09-01T06:40:00+0200,2025-09-01,04:40:00,-1.681,48.124,35238,35,Rennes,Rennes Métropole,France,2025-09-01T06:40:00+0200,2025-09-01,05:00:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,23666,23,OUI
58676753,a047ebe5573eee3b5dda73f38795a89f3b27d803cfa95ef7471694cd170618f8,2025-09-01T07:00:00+0200,2025-09-01,05:00:00,-1.643,48.086,35238,35,Rennes,Rennes Métropole,France,2025-09-01T07:00:00+0200,2025-09-01,05:30:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,25291,24,OUI
58676908,a047ebe5573eee3b5dda73f38795a89f3b27d803cfa95ef7471694cd170618f8,2025-09-01T07:20:00+0200,2025-09-01,05:20:00,-1.697,48.113,35238,35,Rennes,Rennes Métropole,France,2025-09-01T07:20:00+0200,2025-09-01,05:50:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,24908,24,OUI
58677375,a047ebe5573eee3b5dda73f38795a89f3b27d803cfa95ef7471694cd170618f8,2025-09-01T07:20:00+0200,2025-09-01,05:20:00,-1.681,48.111,35238,35,Rennes,Rennes Métropole,France,2025-09-01T07:20:00+0200,2025-09-01,05:50:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,23942,27,OUI
58676916,31f1a87e15289f38dfdabf311ed78d8cebd803f8ef1f38f13c73a6722e3c819b,2025-09-01T07:30:00+0200,2025-09-01,05:30:00,-1.626,48.090,35055,35,Chantepie,Rennes Métropole,France,2025-09-01T07:30:00+0200,2025-09-01,06:00:00,-1.195,48.069,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,C,34592,29,OUI
58677402,31f1a87e15289f38dfdabf311ed78d8cebd803f8ef1f38f13c73a6722e3c819b,2025-09-01T07:30:00+0200,2025-09-01,05:30:00,-1.626,48.090,35055,35,Chantepie,Rennes Métropole,France,2025-09-01T07:30:00+0200,2025-09-01,06:00:00,-1.195,48.069,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,C,34592,29,OUI
58677401,31f1a87e15289f38dfdabf311ed78d8cebd803f8ef1f38f13c73a6722e3c819b,2025-09-01T07:30:00+0200,2025-09-01,05:30:00,-1.626,48.090,35055,35,Chantepie,Rennes Métropole,France,2025-09-01T07:30:00+0200,2025-09-01,06:00:00,-1.195,48.069,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,C,34592,29,OUI
58676884,dfa9d0edab76a2aa2ca44ddc7ae64608e1ee30cf6f417271cd5bf3164c40d588,2025-09-01T07:50:00+0200,2025-09-01,05:50:00,-1.759,48.031,35047,35,Bruz,Rennes Métropole,France,2025-09-01T07:50:00+0200,2025-09-01,06:00:00,-1.705,48.086,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,1,C,8888,9,OUI
58679328,a52456e0a2b55fe8dd344925d93c26cbe0cb4ded9cf6999b674fd13b4dc9cccc,2025-09-01T08:40:00+0200,2025-09-01,06:40:00,-1.704,48.123,35238,35,Rennes,Rennes Métropole,France,2025-09-01T08:40:00+0200,2025-09-01,07:40:00,-2.389,47.926,56165,56,Ploërmel,Ploërmel Communauté,France,1,C,65658,54,OUI
58678311,3100f15f145dade3767232ec18e327488aa76743d0a944368520413db0985617,2025-09-01T09:00:00+0200,2025-09-01,07:00:00,-1.846,48.072,35196,35,Mordelles,Rennes Métropole,France,2025-09-01T09:00:00+0200,2025-09-01,07:30:00,-1.631,48.118,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,24544,28,OUI
58678384,889478d2d4ae0c08e8584734626cb99c61f0e0f6f23c0c5525109ef438d8fd7f,2025-09-01T09:00:00+0200,2025-09-01,07:00:00,-1.849,48.071,35196,35,Mordelles,Rennes Métropole,France,2025-09-01T09:00:00+0200,2025-09-01,07:10:00,-1.741,48.104,35353,35,Vezin-le-Coquet,Rennes Métropole,France,1,C,10237,10,OUI
58678359,334d4ca19725f4067acc00a606ecf49a157881b441235fff1b77a8317692e3b7,2025-09-01T09:00:00+0200,2025-09-01,07:00:00,-1.494,47.952,35136,35,Janzé,Communauté de communes Roche aux Fées Communauté,France,2025-09-01T09:00:00+0200,2025-09-01,07:20:00,-1.644,48.087,35238,35,Rennes,Rennes Métropole,France,1,C,21467,20,OUI
