journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
55373699,ccbc8820b14ba383d880d6b443c121a39971a27b516a8b4216161c6544577117,2025-05-01T09:00:00+0200,2025-05-01,07:00:00,-1.630,48.178,35024,35,Betton,Rennes Métropole,France,2025-05-01T09:00:00+0200,2025-05-01,07:20:00,-1.653,48.083,35238,35,Rennes,Rennes Métropole,France,1,C,15107,22,OUI
55373696,0144d9168cfcf8300eea6b637097cba23d29b16181c47d8cabae8b251e4d1c37,2025-05-01T09:00:00+0200,2025-05-01,07:00:00,-1.698,47.974,35139,35,Laillé,Rennes Métropole,France,2025-05-01T09:00:00+0200,2025-05-01,07:20:00,-1.653,48.083,35238,35,Rennes,Rennes Métropole,France,1,C,14539,15,OUI
55374657,f2f4e286257931c2943ff76f4ba0761e64efa60c0cc86c011235f6d3c176963f,2025-05-01T09:50:00+0200,2025-05-01,07:50:00,-1.659,48.135,35238,35,Rennes,Rennes Métropole,France,2025-05-01T09:50:00+0200,2025-05-01,08:10:00,-1.493,48.223,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,B,18676,17,OUI
55376432,cd4867b55e7b6e0b577a18f41909ffe1fbeb44a6e8a29a87f4462b1fdfa5535a,2025-05-01T12:30:00+0200,2025-05-01,10:30:00,-1.659,48.128,35238,35,Rennes,Rennes Métropole,France,2025-05-01T12:30:00+0200,2025-05-01,10:50:00,-1.743,48.118,35353,35,Vezin-le-Coquet,Rennes Métropole,France,1,C,7986,14,OUI
55376470,f3b65f3e95fd36af4f29950da5583384f467d2229b8ee8d62c39449f474b8aa2,2025-05-01T12:50:00+0200,2025-05-01,10:50:00,-1.760,48.142,35210,35,Pacé,Rennes Métropole,France,2025-05-01T12:50:00+0200,2025-05-01,11:10:00,-1.774,48.251,35356,35,Vignoc,Communauté de communes Val d'Ille-Aubigné,France,1,C,18529,18,OUI
55378004,877cb8142d7de14954ded26971b8ba136f08b873545eab9fbccb59a6e1b8c835,2025-05-01T13:10:00+0200,2025-05-01,11:10:00,-1.720,48.155,35189,35,Montgermont,Rennes Métropole,France,2025-05-01T13:10:00+0200,2025-05-01,12:10:00,-2.056,48.637,35093,35,Dinard,Communauté de communes Côte d'Émeraude,France,1,A,70672,61,OUI
55377504,335731f4f391a20f40f4737051afb73526d6124e763d0114c1fce3be1eea6a53,2025-05-01T14:10:00+0200,2025-05-01,12:10:00,-1.706,48.119,35238,35,Rennes,Rennes Métropole,France,2025-05-01T14:10:00+0200,2025-05-01,12:30:00,-1.640,48.181,35024,35,Betton,Rennes Métropole,France,1,C,11885,17,OUI
55378221,f4a50f573d9b93e7553f47b881d3821cc4a3e0a680b874d64487317493f51662,2025-05-01T14:20:00+0200,2025-05-01,12:20:00,-1.739,48.044,35047,35,Bruz,Rennes Métropole,France,2025-05-01T14:20:00+0200,2025-05-01,12:50:00,-1.417,48.111,35068,35,Châteaubourg,Communauté d'agglomération Vitré Communauté,France,1,C,31557,32,OUI
55378339,881dabe0cf6aaf70226742253758d8722b87239aa023c6e0461d28c11c1a3ac8,2025-05-01T14:40:00+0200,2025-05-01,12:40:00,-1.679,48.082,35238,35,Rennes,Rennes Métropole,France,2025-05-01T14:40:00+0200,2025-05-01,13:10:00,-1.402,48.257,35253,35,Saint-Aubin-du-Cormier,Communauté de communes Liffré-Cormier Communauté,France,1,C,36176,31,OUI
55378424,1502afd896a5ad39115891e505c7d76eb82ac93b118f9ecbf9b626d2665876af,2025-05-01T14:50:00+0200,2025-05-01,12:50:00,-1.696,48.009,35363,35,Pont-Péan,Rennes Métropole,France,2025-05-01T14:50:00+0200,2025-05-01,13:10:00,-1.786,47.967,35126,35,Guichen,Communauté de communes Vallons de Haute-Bretagne Communauté,France,1,C,10838,16,OUI
55378513,ff90ccf208cc212c45d0e04f992f5e62f82289c8538ea16b6d3235f4fcdc1380,2025-05-01T15:00:00+0200,2025-05-01,13:00:00,-1.668,48.108,35238,35,Rennes,Rennes Métropole,France,2025-05-01T15:00:00+0200,2025-05-01,13:20:00,-1.741,48.093,35238,35,Rennes,Rennes Métropole,France,1,C,6703,15,OUI
55378543,65a62fda9d8e40fb40aee9bfb8c3d94a0ea04631e41c42a5b7102ca8b0c97309,2025-05-01T15:50:00+0200,2025-05-01,13:50:00,-1.501,47.964,35136,35,Janzé,Communauté de communes Roche aux Fées Communauté,France,2025-05-01T15:50:00+0200,2025-05-01,14:30:00,-1.301,48.017,35014,35,Bais,Communauté d'agglomération Vitré Communauté,France,1,C,22689,45,OUI
55379503,6e846ac350e16366bad96e172bc40c49350f53c984dc6215ad0889a9a04be614,2025-05-01T15:50:00+0200,2025-05-01,13:50:00,-1.853,48.077,35196,35,Mordelles,Rennes Métropole,France,2025-05-01T15:50:00+0200,2025-05-01,14:10:00,-1.660,48.138,35238,35,Rennes,Rennes Métropole,France,1,C,21546,25,OUI
55381081,c05c8a405b49862703c7d354cddcbe2d1ec3a9f9ad4d6cafb00bc0e8b4137552,2025-05-01T16:20:00+0200,2025-05-01,14:20:00,-1.618,48.113,35051,35,Cesson-Sévigné,Rennes Métropole,France,2025-05-01T16:20:00+0200,2025-05-01,15:00:00,-1.205,48.106,35360,35,Vitré,Communauté d'agglomération Vitré Communauté,France,1,C,35956,33,OUI
55381131,8586fd2757563a4ad4883123fa8d6b3d8f47980150e817afd51f82cbec208084,2025-05-01T16:30:00+0200,2025-05-01,14:30:00,-1.646,48.105,35238,35,Rennes,Rennes Métropole,France,2025-05-01T16:30:00+0200,2025-05-01,15:10:00,-1.167,48.010,35272,35,Saint-Germain-du-Pinel,Communauté d'agglomération Vitré Communauté,France,1,C,43692,39,OUI
55382790,bf68586f10b83678ae130fa731fe5145e68f9fabbf78d6da834487213559e67f,2025-05-01T17:30:00+0200,2025-05-01,15:30:00,-1.580,48.221,35315,35,Saint-Sulpice-la-Forêt,Rennes Métropole,France,2025-05-01T17:30:00+0200,2025-05-01,15:50:00,-1.647,48.134,35238,35,Rennes,Rennes Métropole,France,1,C,17200,20,OUI
