journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
11469211,12d27885-3974-45fc-ad6c-14c0188631df,2023-01-01T13:50:00+01:00,2023-01-01,13:50:00,-1.681,48.049,35206,35,Noyal-Châtillon-sur-Seiche,Rennes Métropole,France,2023-01-01T16:40:00+01:00,2023-01-01,16:40:00,-1.093,46.914,85017,85,Beaurepaire,CC du Pays des Herbiers,France,1,C,167616,168,OUI
11471295,a574d428-c9c8-42a0-b2e1-d023d8b4c50d,2023-01-01T15:20:00+01:00,2023-01-01,15:20:00,-1.838,48.147,35275,35,Saint-Gilles,Rennes Métropole,France,2023-01-01T19:30:00+01:00,2023-01-01,19:30:00,1.025,49.303,76178,76,Cléon,Métropole Rouen Normandie,France,1,C,318452,255,OUI
11471306,a574d428-c9c8-42a0-b2e1-d023d8b4c50d,2023-01-01T15:20:00+01:00,2023-01-01,15:20:00,-1.838,48.147,35275,35,Saint-Gilles,Rennes Métropole,France,2023-01-01T19:30:00+01:00,2023-01-01,19:30:00,1.025,49.303,76178,76,Cléon,Métropole Rouen Normandie,France,1,C,318452,255,OUI
11541356,2efc2384-9fb9-430a-a589-b306786206e5,2023-01-01T17:40:00+01:00,2023-01-01,17:40:00,-1.624,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,2023-01-01T18:00:00+01:00,2023-01-01,18:00:00,-1.712,47.978,35139,35,Laillé,Rennes Métropole,France,1,C,21917,18,OUI
11481696,29ce94b3-3d47-41d8-8e89-26b32ad65995,2023-01-01T19:30:00+01:00,2023-01-01,19:30:00,-1.712,47.978,35139,35,Laillé,Rennes Métropole,France,2023-01-01T19:50:00+01:00,2023-01-01,19:50:00,-1.624,48.114,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,21408,16,OUI
11472260,55746a74-e816-4f9c-9a5c-444bb5103a96,2023-01-01T21:00:00+01:00,2023-01-01,21:00:00,-1.700,48.101,35238,35,Rennes,Rennes Métropole,France,2023-01-01T21:50:00+01:00,2023-01-01,21:50:00,-1.385,48.043,35096,35,Domagné,CA Vitré Communauté,France,1,C,35758,45,OUI
11474790,323d02bf-323d-4efa-977b-cd579c4083f7,2023-01-02T05:30:00+01:00,2023-01-02,05:30:00,-1.651,48.086,35238,35,Rennes,Rennes Métropole,France,2023-01-02T06:10:00+01:00,2023-01-02,06:10:00,-1.194,48.069,35109,35,Étrelles,CA Vitré Communauté,France,1,C,38017,39,OUI
11551998,e5f6bdd2-2a2d-4940-b76d-35582a9db5f7,2023-01-02T06:10:00+01:00,2023-01-02,06:10:00,-1.672,48.086,35238,35,Rennes,Rennes Métropole,France,2023-01-02T07:10:00+01:00,2023-01-02,07:10:00,-1.584,47.261,44114,44,Orvault,Nantes Métropole,France,1,B,97444,60,OUI
11552600,b983bb2f-c909-4c66-b907-edb273653c84,2023-01-02T06:50:00+01:00,2023-01-02,06:50:00,-1.674,48.087,35238,35,Rennes,Rennes Métropole,France,2023-01-02T07:50:00+01:00,2023-01-02,07:50:00,-1.584,47.261,44114,44,Orvault,Nantes Métropole,France,1,C,97303,60,OUI
11552915,838bb487-b3b9-46fa-bdf5-baf9560e63c8,2023-01-02T07:20:00+01:00,2023-01-02,07:20:00,-1.786,48.091,35240,35,Le Rheu,Rennes Métropole,France,2023-01-02T07:30:00+01:00,2023-01-02,07:30:00,-1.622,48.137,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,B,16001,15,OUI
