journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
57172111,6f0c4bba2dc1cd3f79b8ae9155f8799215a415b925b791660a9e5ac12767c217,2025-07-01T06:00:00+0200,2025-07-01,04:00:00,-1.651,48.123,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:00:00+0200,2025-07-01,04:20:00,-1.496,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,18107,20,OUI
57172112,6f0c4bba2dc1cd3f79b8ae9155f8799215a415b925b791660a9e5ac12767c217,2025-07-01T06:00:00+0200,2025-07-01,04:00:00,-1.714,48.108,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:00:00+0200,2025-07-01,04:30:00,-1.500,48.226,35152,35,Liffré,Communauté de communes Liffré-Cormier Communauté,France,1,C,23969,21,OUI
57173345,b6167f4f5e781a2eb9898775da2e1a2075039cd0ecbda66896d3c99de7ded8a0,2025-07-01T06:20:00+0200,2025-07-01,04:20:00,-1.659,48.085,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:20:00+0200,2025-07-01,04:40:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,18381,22,OUI
57173371,bad3a4680e6dece39d2b043474c57ba852e02a13b6dbfe62efefa5d3536ba737,2025-07-01T06:20:00+0200,2025-07-01,04:20:00,-1.704,48.087,35281,35,Saint-Jacques-de-la-Lande,Rennes Métropole,France,2025-07-01T06:20:00+0200,2025-07-01,04:50:00,-1.416,48.097,35068,35,Châteaubourg,Communauté d'agglomération Vitré Communauté,France,1,C,24628,25,OUI
57173420,b6167f4f5e781a2eb9898775da2e1a2075039cd0ecbda66896d3c99de7ded8a0,2025-07-01T06:30:00+0200,2025-07-01,04:30:00,-1.651,48.090,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:30:00+0200,2025-07-01,04:50:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,17843,18,OUI
57173475,b6167f4f5e781a2eb9898775da2e1a2075039cd0ecbda66896d3c99de7ded8a0,2025-07-01T06:30:00+0200,2025-07-01,04:30:00,-1.659,48.085,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:30:00+0200,2025-07-01,05:00:00,-1.458,48.102,35327,35,Servon-sur-Vilaine,Communauté de communes Pays de Châteaugiron Communauté,France,1,C,18381,22,OUI
57175934,e4c28edd40e8e625d2e5c186bee0be4310b307334ab0ef7301c7fa7d30d337ff,2025-07-01T06:50:00+0200,2025-07-01,04:50:00,-1.681,48.093,35238,35,Rennes,Rennes Métropole,France,2025-07-01T06:50:00+0200,2025-07-01,05:20:00,-1.397,48.076,35096,35,Domagné,Communauté d'agglomération Vitré Communauté,France,1,B,27546,27,OUI
57177252,f2ae44d8e30e14052e11b812a0e9658e23e7eec415434356176b24d6c7b60cef,2025-07-01T07:30:00+0200,2025-07-01,05:30:00,-1.634,48.096,35238,35,Rennes,Rennes Métropole,France,2025-07-01T07:30:00+0200,2025-07-01,06:00:00,-1.189,48.116,35360,35,Vitré,Communauté d'agglomération Vitré Communauté,France,1,C,37210,34,OUI
57176325,33a2512c1033f126885075077bc8089241412219a552b548402cd535bf94ecd0,2025-07-01T07:30:00+0200,2025-07-01,05:30:00,-1.706,48.116,35238,35,Rennes,Rennes Métropole,France,2025-07-01T07:30:00+0200,2025-07-01,06:20:00,-1.187,48.069,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,C,46610,42,OUI
57176362,1c73ab6a91db69f4ab1384c322ba3223f796c80794dd457e96152d4748db1c4d,2025-07-01T07:30:00+0200,2025-07-01,05:30:00,-1.618,48.091,35055,35,Chantepie,Rennes Métropole,France,2025-07-01T07:30:00+0200,2025-07-01,06:00:00,-1.198,48.071,35109,35,Étrelles,Communauté d'agglomération Vitré Communauté,France,1,B,33973,27,OUI
