journey_id,trip_id,journey_start_datetime,journey_start_date,journey_start_time,journey_start_lon,journey_start_lat,journey_start_insee,journey_start_department,journey_start_town,journey_start_towngroup,journey_start_country,journey_end_datetime,journey_end_date,journey_end_time,journey_end_lon,journey_end_lat,journey_end_insee,journey_end_department,journey_end_town,journey_end_towngroup,journey_end_country,passenger_seats,operator_class,journey_distance,journey_duration,has_incentive
10113038,30b5d56e-4d8f-465d-8e7e-da51ac8ae1a5,2022-11-01T08:30:00+01:00,2022-11-01,08:30:00,-1.744,48.050,35047,35,Bruz,Rennes Métropole,France,2022-11-01T08:40:00+01:00,2022-11-01,08:40:00,-1.665,48.104,35238,35,Rennes,Rennes Métropole,France,1,A,9681,12,NON
10113039,30b5d56e-4d8f-465d-8e7e-da51ac8ae1a5,2022-11-01T08:30:00+01:00,2022-11-01,08:30:00,-1.744,48.050,35047,35,Bruz,Rennes Métropole,France,2022-11-01T08:40:00+01:00,2022-11-01,08:40:00,-1.665,48.104,35238,35,Rennes,Rennes Métropole,France,1,A,9681,12,NON
10113040,30b5d56e-4d8f-465d-8e7e-da51ac8ae1a5,2022-11-01T08:30:00+01:00,2022-11-01,08:30:00,-1.744,48.050,35047,35,Bruz,Rennes Métropole,France,2022-11-01T08:40:00+01:00,2022-11-01,08:40:00,-1.665,48.104,35238,35,Rennes,Rennes Métropole,France,1,A,9681,12,NON
10104928,bec1b022-535f-451e-b1e6-e524ae40d590,2022-11-01T09:10:00+01:00,2022-11-01,09:10:00,-1.700,48.101,35238,35,Rennes,Rennes Métropole,France,2022-11-01T10:00:00+01:00,2022-11-01,10:00:00,-1.385,48.043,35096,35,Domagné,CA Vitré Communauté,France,1,C,35758,45,OUI
10105805,345d6454-0638-442f-9b3f-547df6a3f118,2022-11-01T11:30:00+01:00,2022-11-01,11:30:00,-1.663,48.136,35238,35,Rennes,Rennes Métropole,France,2022-11-01T12:10:00+01:00,2022-11-01,12:10:00,-1.309,48.079,35087,35,Cornillé,CA Vitré Communauté,France,1,C,32956,39,OUI
10106279,13de75f2-9212-436e-9ec9-3cb69886cf58,2022-11-01T12:30:00+01:00,2022-11-01,12:30:00,-1.675,48.086,35238,35,Rennes,Rennes Métropole,France,2022-11-01T13:00:00+01:00,2022-11-01,13:00:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,27336,30,OUI
10106274,13de75f2-9212-436e-9ec9-3cb69886cf58,2022-11-01T12:30:00+01:00,2022-11-01,12:30:00,-1.675,48.086,35238,35,Rennes,Rennes Métropole,France,2022-11-01T13:00:00+01:00,2022-11-01,13:00:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,27422,31,OUI
10106324,c40901f3-1bc8-4ff3-aab8-b84bbaabfe66,2022-11-01T12:40:00+01:00,2022-11-01,12:40:00,-1.703,48.122,35238,35,Rennes,Rennes Métropole,France,2022-11-01T13:10:00+01:00,2022-11-01,13:10:00,-1.497,48.224,35152,35,Liffré,CC Liffré-Cormier Communauté,France,1,C,22294,27,OUI
10106583,fb0fea12-18a4-4dc3-8009-9a95451a3eb4,2022-11-01T12:50:00+01:00,2022-11-01,12:50:00,-1.628,48.085,35055,35,Chantepie,Rennes Métropole,France,2022-11-01T13:40:00+01:00,2022-11-01,13:40:00,-1.208,48.114,35360,35,Vitré,CA Vitré Communauté,France,1,C,36295,42,OUI
10107862,86bf7f18-7dea-46ba-b0d7-36bbf4fb0b24,2022-11-01T15:00:00+01:00,2022-11-01,15:00:00,-1.737,48.056,35047,35,Bruz,Rennes Métropole,France,2022-11-01T15:50:00+01:00,2022-11-01,15:50:00,-1.214,48.134,35360,35,Vitré,CA Vitré Communauté,France,1,C,52187,55,OUI
10108494,5c02b037-09dd-4826-b9f9-3cd3e4cfa77c,2022-11-01T15:00:00+01:00,2022-11-01,15:00:00,-1.722,47.998,35139,35,Laillé,Rennes Métropole,France,2022-11-01T16:50:00+01:00,2022-11-01,16:50:00,-2.791,47.655,56260,56,Vannes,CA Golfe du Morbihan - Vannes Agglomération,France,1,C,113693,113,NON
10108886,2a4e8841-34f4-4558-8697-99aa9b349b06,2022-11-01T15:20:00+01:00,2022-11-01,15:20:00,-1.605,48.082,35055,35,Chantepie,Rennes Métropole,France,2022-11-01T17:40:00+01:00,2022-11-01,17:40:00,0.495,48.052,72090,72,Connerré,CC Le Gesnois Bilurien,France,1,C,171496,140,OUI
10107991,512105bf-8487-4973-bf22-38a0a704eadc,2022-11-01T15:30:00+01:00,2022-11-01,15:30:00,-1.624,48.112,35051,35,Cesson-Sévigné,Rennes Métropole,France,2022-11-01T15:40:00+01:00,2022-11-01,15:40:00,-1.579,48.107,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,4926,8,OUI
10107992,512105bf-8487-4973-bf22-38a0a704eadc,2022-11-01T15:30:00+01:00,2022-11-01,15:30:00,-1.624,48.112,35051,35,Cesson-Sévigné,Rennes Métropole,France,2022-11-01T15:40:00+01:00,2022-11-01,15:40:00,-1.579,48.107,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,4926,8,OUI
10129456,c1231a8e-9865-4720-80d0-98b931d3d90e,2022-11-01T15:40:00+01:00,2022-11-01,15:40:00,-1.624,48.113,35051,35,Cesson-Sévigné,Rennes Métropole,France,2022-11-01T15:50:00+01:00,2022-11-01,15:50:00,-1.590,48.113,35051,35,Cesson-Sévigné,Rennes Métropole,France,1,C,2635,11,NON
